fecha,flota,id_puerto,categoria,id_especie,captura
2019-03,Fresqueros,Puerto Deseado,Peces,Merluza hubbsi,415
2019-03,Fresqueros,Puerto Deseado,Peces,Notothenia,762500
2019-03,Fresqueros,Puerto Deseado,Peces,Raya hocicuda / picuda,720
2019-03,Congeladores arrastreros,Puerto Madryn,Moluscos,Calamar Illex,126350
2019-03,Congeladores arrastreros,Puerto Madryn,Moluscos,Calamar Loligo,150
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Abadejo,630
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Bacalao austral,30
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Caballa,8100
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Merluza de cola,840
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Merluza hubbsi,510
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Otras especies de peces,230
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Pampanito,380
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Rayas nep,295
2019-03,Congeladores arrastreros,Puerto Madryn,Peces,Rubio,200
2019-03,Congeladores poteros nacionales,Puerto Madryn,Moluscos,Calamar Illex,24015
2019-03,Congeladores tangoneros,Puerto Madryn,Crustáceos,Langostino,1500
2019-03,Congeladores tangoneros,Puerto Madryn,Peces,Merluza hubbsi,105
2019-03,Congeladores tangoneros,Puerto Madryn,Peces,Otras especies de peces,175
2019-03,Fresqueros,Puerto Madryn,Crustáceos,Langostino,4040
2019-03,Costeros,Rawson,Crustáceos,Langostino,6790
2019-03,Costeros,Rawson,Peces,Merluza hubbsi,8085
2019-03,Fresqueros,Rawson,Crustáceos,Langostino,34362
2019-03,Rada o ría,Rawson,Crustáceos,Langostino,35
2019-03,Rada o ría,Rawson,Moluscos,Calamar Illex,9815
2019-03,Rada o ría,Rawson,Moluscos,Calamar Loligo,2365
2019-03,Rada o ría,Rawson,Peces,Merluza hubbsi,53042
2019-03,Rada o ría,Rawson,Peces,Mero,1105
2019-03,Rada o ría,Rawson,Peces,Palometa,70317
2019-03,Rada o ría,Rawson,Peces,Pez gallo,16680
2019-03,Rada o ría,Rawson,Peces,Salmón de mar,25083
2019-03,Rada o ría,Río Salado,Peces,Lisa,1191
2019-03,Rada o ría,Río Salado,Peces,Otras especies de peces,7530
2019-03,Rada o ría,Río Salado,Peces,Pescadilla,1625
2019-03,Rada o ría,Río Salado,Peces,Pescadilla real,60
2019-03,Rada o ría,Río Salado,Peces,Raya lisa,355
2019-03,Congeladores poteros nacionales,Rosales,Moluscos,Calamar Illex,8583
2019-03,Costeros,Rosales,Crustáceos,Camarón,64
2019-03,Costeros,Rosales,Crustáceos,Langostino,11092
2019-03,Costeros,San Antonio Este,Peces,Abadejo,248
2019-03,Costeros,San Antonio Este,Peces,Gatuzo,424
2019-03,Costeros,San Antonio Este,Peces,Lenguados nep,33833
2019-03,Costeros,San Antonio Este,Peces,Merluza de cola,18394
2019-03,Costeros,San Antonio Este,Peces,Merluza hubbsi,32365
2019-03,Costeros,San Antonio Este,Peces,Mero,1405
2019-03,Costeros,San Antonio Este,Peces,Otras especies de peces,100
2019-03,Costeros,San Antonio Este,Peces,Palometa,9816
2019-03,Costeros,San Antonio Este,Peces,Pez gallo,64
2019-03,Costeros,San Antonio Este,Peces,Pez ángel,20608
2019-03,Costeros,San Antonio Este,Peces,Rayas nep,14559
2019-03,Costeros,San Antonio Este,Peces,Salmón de mar,26708
2019-03,Costeros,San Antonio Este,Peces,Tiburones nep,93
2019-03,Fresqueros,San Antonio Este,Peces,Merluza hubbsi,2001
2019-03,Fresqueros,San Antonio Este,Peces,Mero,894
2019-03,Fresqueros,San Antonio Este,Peces,Otras especies de peces,15711
2019-03,Fresqueros,San Antonio Este,Peces,Pez gallo,1131
2019-03,Fresqueros,San Antonio Este,Peces,Raya hocicuda / picuda,150
2019-03,Fresqueros,San Antonio Este,Peces,Salmón de mar,302
2019-03,Rada o ría,San Antonio Este,Crustáceos,Langostino,330
2019-03,Costeros,San Antonio Oeste,Crustáceos,Langostino,446
2019-03,Costeros,San Antonio Oeste,Peces,Lenguados nep,1560
2019-03,Costeros,San Antonio Oeste,Peces,Merluza hubbsi,120
2019-03,Costeros,San Antonio Oeste,Peces,Otras especies de peces,160
2019-03,Costeros,San Antonio Oeste,Peces,Pez gallo,435
2019-03,Costeros,San Antonio Oeste,Peces,Raya hocicuda / picuda,300
2019-03,Costeros,San Antonio Oeste,Peces,Raya lisa,100
2019-03,Costeros,San Antonio Oeste,Peces,Rayas nep,422
2019-03,Costeros,San Antonio Oeste,Peces,Salmón de mar,269
2019-03,Rada o ría,San Antonio Oeste,Crustáceos,Langostino,140
2019-03,Rada o ría,San Antonio Oeste,Peces,Lenguados nep,412785
2019-03,Rada o ría,San Antonio Oeste,Peces,Merluza hubbsi,316
2019-03,Rada o ría,San Antonio Oeste,Peces,Otras especies de peces,736
2019-03,Rada o ría,San Antonio Oeste,Peces,Pez gallo,2464
2019-03,Costeros,San Clemente del Tuyú,Peces,Lisa,320
2019-03,Costeros,San Clemente del Tuyú,Peces,Pescadilla real,320
2019-03,Rada o ría,San Clemente del Tuyú,Peces,Corvina blanca,768
2019-03,Rada o ría,San Clemente del Tuyú,Peces,Lisa,480
2019-03,Rada o ría,San Clemente del Tuyú,Peces,Pescadilla real,4250
2019-03,Congeladores arrastreros,Ushuaia,Moluscos,Calamar Illex,34543
2019-03,Congeladores arrastreros,Ushuaia,Peces,Abadejo,16315
2019-03,Congeladores arrastreros,Ushuaia,Peces,Bacalao austral,9958
2019-03,Congeladores arrastreros,Ushuaia,Peces,Granadero,10725
2019-03,Congeladores arrastreros,Ushuaia,Peces,Merluza austral,13900
2019-03,Congeladores arrastreros,Ushuaia,Peces,Merluza de cola,16607
2019-03,Congeladores arrastreros,Ushuaia,Peces,Merluza negra,270
2019-03,Congeladores arrastreros,Ushuaia,Peces,Otras especies de peces,77493
2019-03,Congeladores arrastreros,Ushuaia,Peces,Pampanito,330
2019-03,Congeladores arrastreros,Ushuaia,Peces,Polaca,4922
2019-03,Congeladores arrastreros,Ushuaia,Peces,Rayas nep,3367
2019-03,Congeladores arrastreros,Ushuaia,Peces,Savorín,1060
2019-03,Congeladores trampas,Ushuaia,Crustáceos,Centolla,1733
2019-04,Costeros,Caleta Cordova,Peces,Merluza hubbsi,102708
2019-04,Congeladores poteros nacionales,Caleta Olivia / Paula,Moluscos,Calamar Illex,178044
2019-04,Congeladores tangoneros,Caleta Olivia / Paula,Crustáceos,Langostino,35831
2019-04,Congeladores tangoneros,Caleta Olivia / Paula,Peces,Merluza hubbsi,18534
2019-04,Costeros,Caleta Olivia / Paula,Peces,Merluza hubbsi,742
2019-04,Costeros,Caleta Olivia / Paula,Peces,Rayas nep,78
2019-04,Fresqueros,Caleta Olivia / Paula,Crustáceos,Centolla,9569699
2019-04,Fresqueros,Caleta Olivia / Paula,Peces,Merluza hubbsi,51016
2019-04,Fresqueros,Caleta Olivia / Paula,Peces,Raya hocicuda / picuda,116469
2019-04,Rada o ría,Caleta Olivia / Paula,Peces,Merluza hubbsi,24751
2019-04,Fresqueros,Camarones,Crustáceos,Centolla,2781
2019-04,Fresqueros,Camarones,Peces,Merluza hubbsi,609
2019-04,Costeros,Comodoro Rivadavia,Peces,Merluza hubbsi,97
2019-04,Fresqueros,Comodoro Rivadavia,Crustáceos,Centolla,4377
2019-04,Fresqueros,Comodoro Rivadavia,Peces,Merluza hubbsi,351
2019-04,Fresqueros,Comodoro Rivadavia,Peces,Pez gallo,38
2019-04,Costeros,General Lavalle,Peces,Bagre,3291
2019-04,Costeros,General Lavalle,Peces,Brótola,332
2019-04,Costeros,General Lavalle,Peces,Congrio,9580
2019-04,Costeros,General Lavalle,Peces,Corvina blanca,1919
2019-04,Costeros,General Lavalle,Peces,Lenguados nep,54
2019-04,Costeros,General Lavalle,Peces,Lisa,2143018
2019-04,Costeros,General Lavalle,Peces,Otras especies de peces,34675
2019-04,Costeros,General Lavalle,Peces,Pejerrey,51
2019-04,Costeros,General Lavalle,Peces,Pescadilla,142381
2019-04,Costeros,General Lavalle,Peces,Pescadilla real,18487
2019-04,Costeros,General Lavalle,Peces,Pez ángel,21787
2019-04,Costeros,General Lavalle,Peces,Rayas nep,63
2019-04,Rada o ría,General Lavalle,Peces,Bagre,4877
2019-04,Rada o ría,General Lavalle,Peces,Brótola,277548
2019-04,Rada o ría,General Lavalle,Peces,Congrio,1924981
2019-04,Rada o ría,General Lavalle,Peces,Corvina blanca,2346
2019-04,Rada o ría,General Lavalle,Peces,Lenguados nep,8674
2019-04,Rada o ría,General Lavalle,Peces,Lisa,22126
2019-04,Rada o ría,General Lavalle,Peces,Otras especies de peces,728
2019-04,Rada o ría,General Lavalle,Peces,Pejerrey,239
2019-04,Rada o ría,General Lavalle,Peces,Pescadilla,161911
2019-04,Rada o ría,General Lavalle,Peces,Pescadilla real,1118
2019-04,Rada o ría,General Lavalle,Peces,Pez ángel,6640
2019-04,Rada o ría,General Lavalle,Peces,Raya de círculos,2367
2019-04,Rada o ría,General Lavalle,Peces,Raya marmolada,12142
2019-04,Rada o ría,General Lavalle,Peces,Rayas nep,6813186
2019-04,Congeladores arrastreros,Mar del Plata,Moluscos,Calamar Illex,95628
2019-04,Congeladores arrastreros,Mar del Plata,Moluscos,Vieira (callos),143860
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Abadejo,662
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Bacalao austral,19852
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Caballa,14805
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Merluza de cola,1272035
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Merluza hubbsi,260073
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Notothenia,109662
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Pampanito,107268
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Papafigo,32559
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Raya hocicuda / picuda,872664
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Rayas nep,536
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Rubio,1352470
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Róbalo,1607
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Salmón de mar,203861
2019-04,Congeladores arrastreros,Mar del Plata,Peces,Savorín,409
2019-04,Congeladores poteros nacionales,Mar del Plata,Moluscos,Calamar Illex,867054
2019-04,Congeladores tangoneros,Mar del Plata,Crustáceos,Langostino,884
2019-04,Congeladores tangoneros,Mar del Plata,Peces,Merluza hubbsi,4796703
2019-04,Congeladores trampas,Mar del Plata,Crustáceos,Centolla,8559
2019-04,Costeros,Mar del Plata,Crustáceos,Cangrejo,27
2019-04,Costeros,Mar del Plata,Moluscos,Calamar Illex,396
2019-04,Costeros,Mar del Plata,Moluscos,Caracol,381
2019-04,Costeros,Mar del Plata,Moluscos,Pulpitos,255
2019-04,Costeros,Mar del Plata,Peces,Abadejo,38661
2019-04,Costeros,Mar del Plata,Peces,Anchoa de banco,175857
2019-04,Costeros,Mar del Plata,Peces,Anchoa de banco,53912
2019-04,Costeros,Mar del Plata,Peces,Bacalao austral,3174
2019-04,Costeros,Mar del Plata,Peces,Bagre,62700
2019-04,Costeros,Mar del Plata,Peces,Besugo,178716
2019-04,Costeros,Mar del Plata,Peces,Besugo,140
2019-04,Costeros,Mar del Plata,Peces,Bonito,612841
2019-04,Costeros,Mar del Plata,Peces,Brótola,570
2019-04,Costeros,Mar del Plata,Peces,Brótola,10
2019-04,Costeros,Mar del Plata,Peces,Caballa,10
2019-04,Costeros,Mar del Plata,Peces,Castañeta,24600
2019-04,Costeros,Mar del Plata,Peces,Chernia,60
2019-04,Costeros,Mar del Plata,Peces,Congrio,150
2019-04,Costeros,Mar del Plata,Peces,Corvina blanca,110
2019-04,Costeros,Mar del Plata,Peces,Corvina blanca,10
2019-04,Costeros,Mar del Plata,Peces,Gatuzo,80
2019-04,Costeros,Mar del Plata,Peces,Gatuzo,9470
2019-04,Costeros,Mar del Plata,Peces,Lenguados nep,370
2019-04,Costeros,Mar del Plata,Peces,Lenguados nep,1540
2019-04,Costeros,Mar del Plata,Peces,Merluza hubbsi,427
2019-04,Costeros,Mar del Plata,Peces,Merluza hubbsi,17310
2019-04,Costeros,Mar del Plata,Peces,Merluza hubbsi,554
2019-04,Costeros,Mar del Plata,Peces,Mero,235
2019-04,Costeros,Mar del Plata,Peces,Mero,15607
2019-04,Costeros,Mar del Plata,Peces,Otras especies de peces,1516
2019-04,Costeros,Mar del Plata,Peces,Palometa,84548
2019-04,Costeros,Mar del Plata,Peces,Pargo,141
2019-04,Costeros,Mar del Plata,Peces,Pargo,5051
2019-04,Costeros,Mar del Plata,Peces,Pejerrey,30745
2019-04,Costeros,Mar del Plata,Peces,Pescadilla,322141
2019-04,Costeros,Mar del Plata,Peces,Pescadilla,360
2019-04,Costeros,Mar del Plata,Peces,Pescadilla real,1586
2019-04,Costeros,Mar del Plata,Peces,Pez gallo,6348
2019-04,Costeros,Mar del Plata,Peces,Pez gallo,144
2019-04,Costeros,Mar del Plata,Peces,Pez limón,120
2019-04,Costeros,Mar del Plata,Peces,Pez palo,2352
2019-04,Costeros,Mar del Plata,Peces,Pez palo,302
2019-04,Costeros,Mar del Plata,Peces,Pez sable,26891
2019-04,Costeros,Mar del Plata,Peces,Pez sable,1465017
2019-04,Costeros,Mar del Plata,Peces,Pez ángel,21759
2019-04,Costeros,Mar del Plata,Peces,Pez ángel,347704
2019-04,Costeros,Mar del Plata,Peces,Raya hocicuda / picuda,56023
2019-04,Costeros,Mar del Plata,Peces,Rayas nep,380863
2019-04,Costeros,Mar del Plata,Peces,Rayas nep,245013
2019-04,Costeros,Mar del Plata,Peces,Rubio,244315
2019-04,Costeros,Mar del Plata,Peces,Róbalo,201061
2019-04,Costeros,Mar del Plata,Peces,Salmonete,4643
2019-04,Costeros,Mar del Plata,Peces,Salmón de mar,60194
2019-04,Costeros,Mar del Plata,Peces,Salmón de mar,3088
2019-04,Costeros,Mar del Plata,Peces,Tiburones nep,8702
2019-04,Costeros,Mar del Plata,Peces,Tiburones nep,3005
2019-04,Costeros,Mar del Plata,Peces,Tiburón espinoso,22115
2019-04,Fresqueros,Mar del Plata,Crustáceos,Langostino,570
2019-04,Fresqueros,Mar del Plata,Moluscos,Calamar Illex,87690
2019-04,Fresqueros,Mar del Plata,Moluscos,Caracol,457039
2019-04,Fresqueros,Mar del Plata,Peces,Abadejo,5713
2019-04,Fresqueros,Mar del Plata,Peces,Anchoa de banco,1917
2019-04,Fresqueros,Mar del Plata,Peces,Anchoa de banco,18123
2019-04,Fresqueros,Mar del Plata,Peces,Bacalao austral,2040
2019-04,Fresqueros,Mar del Plata,Peces,Besugo,140592
2019-04,Fresqueros,Mar del Plata,Peces,Besugo,795154
2019-04,Fresqueros,Mar del Plata,Peces,Brótola,321
2019-04,Fresqueros,Mar del Plata,Peces,Brótola,20611
2019-04,Fresqueros,Mar del Plata,Peces,Caballa,30340
2019-04,Fresqueros,Mar del Plata,Peces,Castañeta,200015
2019-04,Fresqueros,Mar del Plata,Peces,Castañeta,8931
2019-04,Fresqueros,Mar del Plata,Peces,Corvina blanca,212839
2019-04,Fresqueros,Mar del Plata,Peces,Corvina blanca,380076
2019-04,Fresqueros,Mar del Plata,Peces,Gatuzo,105
2019-04,Fresqueros,Mar del Plata,Peces,Gatuzo,1020
2019-04,Fresqueros,Mar del Plata,Peces,Lenguados nep,38203
2019-04,Fresqueros,Mar del Plata,Peces,Lenguados nep,11059
2019-04,Fresqueros,Mar del Plata,Peces,Merluza hubbsi,67649
2019-04,Fresqueros,Mar del Plata,Peces,Merluza hubbsi,3555
2019-04,Fresqueros,Mar del Plata,Peces,Merluza hubbsi,28114
2019-04,Fresqueros,Mar del Plata,Peces,Merluza negra,840
2019-04,Fresqueros,Mar del Plata,Peces,Mero,1114
2019-04,Fresqueros,Mar del Plata,Peces,Mero,92
2019-04,Fresqueros,Mar del Plata,Peces,Notothenia,30
2019-04,Fresqueros,Mar del Plata,Peces,Palometa,248
2019-04,Fresqueros,Mar del Plata,Peces,Papafigo,759295
2019-04,Fresqueros,Mar del Plata,Peces,Pargo,35
2019-04,Fresqueros,Mar del Plata,Peces,Pargo,5481
2019-04,Fresqueros,Mar del Plata,Peces,Pescadilla,105
2019-04,Fresqueros,Mar del Plata,Peces,Pescadilla,162020
2019-04,Fresqueros,Mar del Plata,Peces,Pescadilla real,348
2019-04,Fresqueros,Mar del Plata,Peces,Pez gallo,12777
2019-04,Fresqueros,Mar del Plata,Peces,Pez gallo,245
2019-04,Fresqueros,Mar del Plata,Peces,Pez palo,3544
2019-04,Fresqueros,Mar del Plata,Peces,Pez palo,70
2019-04,Fresqueros,Mar del Plata,Peces,Pez sable,9090
2019-04,Fresqueros,Mar del Plata,Peces,Pez ángel,30
2019-04,Fresqueros,Mar del Plata,Peces,Pez ángel,1799
2019-04,Fresqueros,Mar del Plata,Peces,Rayas nep,3480
2019-04,Fresqueros,Mar del Plata,Peces,Rayas nep,99
2019-04,Fresqueros,Mar del Plata,Peces,Rubio,307633
2019-04,Fresqueros,Mar del Plata,Peces,Róbalo,60
2019-04,Fresqueros,Mar del Plata,Peces,Salmonete,4427
2019-04,Fresqueros,Mar del Plata,Peces,Salmón de mar,32
2019-04,Fresqueros,Mar del Plata,Peces,Salmón de mar,28388
2019-04,Fresqueros,Mar del Plata,Peces,Tiburones nep,3274
2019-04,Fresqueros,Mar del Plata,Peces,Tiburones nep,2199
2019-04,Rada o ría,Mar del Plata,Moluscos,Calamar Loligo,6886
2019-04,Rada o ría,Mar del Plata,Moluscos,Pulpitos,2099739
2019-04,Rada o ría,Mar del Plata,Peces,Abadejo,1921
2019-04,Rada o ría,Mar del Plata,Peces,Anchoa de banco,8317
2019-04,Rada o ría,Mar del Plata,Peces,Besugo,68450
2019-04,Rada o ría,Mar del Plata,Peces,Castañeta,11612
2019-04,Rada o ría,Mar del Plata,Peces,Cornalito,1815398
2019-04,Rada o ría,Mar del Plata,Peces,Corvina blanca,2520
2019-04,Rada o ría,Mar del Plata,Peces,Corvina blanca,114388
2019-04,Rada o ría,Mar del Plata,Peces,Gatuzo,80838
2019-04,Rada o ría,Mar del Plata,Peces,Lenguados nep,689
2019-04,Rada o ría,Mar del Plata,Peces,Lenguados nep,299850
2019-04,Rada o ría,Mar del Plata,Peces,Merluza hubbsi,191
2019-04,Rada o ría,Mar del Plata,Peces,Mero,3292
2019-04,Rada o ría,Mar del Plata,Peces,Mero,6370
2019-04,Rada o ría,Mar del Plata,Peces,Palometa,13434
2019-04,Rada o ría,Mar del Plata,Peces,Pargo,57058
2019-04,Rada o ría,Mar del Plata,Peces,Pargo,340
2019-04,Rada o ría,Mar del Plata,Peces,Pescadilla,613
2019-04,Rada o ría,Mar del Plata,Peces,Pescadilla,12960
2019-04,Rada o ría,Mar del Plata,Peces,Pescadilla real,627
2019-04,Rada o ría,Mar del Plata,Peces,Pez gallo,363
2019-04,Rada o ría,Mar del Plata,Peces,Pez palo,1578
2019-04,Rada o ría,Mar del Plata,Peces,Pez palo,98987
2019-04,Rada o ría,Mar del Plata,Peces,Pez ángel,3042
2019-04,Rada o ría,Mar del Plata,Peces,Pez ángel,58025
2019-04,Rada o ría,Mar del Plata,Peces,Rayas nep,7918
2019-04,Rada o ría,Mar del Plata,Peces,Rayas nep,39032
2019-04,Rada o ría,Mar del Plata,Peces,Salmonete,543670
2019-04,Rada o ría,Mar del Plata,Peces,Salmón de mar,3263800
2019-04,Rada o ría,Mar del Plata,Peces,Salmón de mar,9450514
2019-04,Rada o ría,Mar del Plata,Peces,Tiburones nep,297
2019-04,Rada o ría,Necochea / Quequén,Crustáceos,Cangrejo,1264
2019-04,Rada o ría,Necochea / Quequén,Moluscos,Calamar Loligo,2278
2019-04,Rada o ría,Necochea / Quequén,Moluscos,Caracol,650
2019-04,Rada o ría,Necochea / Quequén,Moluscos,Pulpitos,291
2019-04,Rada o ría,Necochea / Quequén,Peces,Anchoa de banco,540
2019-04,Rada o ría,Necochea / Quequén,Peces,Besugo,1440
2019-04,Rada o ría,Necochea / Quequén,Peces,Brótola,30
2019-04,Rada o ría,Necochea / Quequén,Peces,Congrio,12039
2019-04,Rada o ría,Necochea / Quequén,Peces,Corvina blanca,53985
2019-04,Rada o ría,Necochea / Quequén,Peces,Gatuzo,279
2019-04,Rada o ría,Necochea / Quequén,Peces,Lenguados nep,2315
2019-04,Rada o ría,Necochea / Quequén,Peces,Mero,2032
2019-04,Rada o ría,Necochea / Quequén,Peces,Palometa,15310
2019-04,Rada o ría,Necochea / Quequén,Peces,Pescadilla,71822
2019-04,Rada o ría,Necochea / Quequén,Peces,Pez gallo,2549
2019-04,Rada o ría,Necochea / Quequén,Peces,Pez palo,4699
2019-04,Rada o ría,Necochea / Quequén,Peces,Pez ángel,28262
2019-04,Rada o ría,Necochea / Quequén,Peces,Rayas nep,892754
2019-04,Rada o ría,Necochea / Quequén,Peces,Salmonete,64043
2019-04,Rada o ría,Necochea / Quequén,Peces,Salmón de mar,95
2019-04,Rada o ría,Necochea / Quequén,Peces,Tiburones nep,723
2019-04,Congeladores poteros nacionales,otros puertos Buenos Aires,Moluscos,Calamar Illex,1285
2019-04,Congeladores tangoneros,otros puertos Buenos Aires,Crustáceos,Langostino,1827
2019-04,Congeladores tangoneros,otros puertos Buenos Aires,Peces,Merluza hubbsi,5148
2019-04,Rada o ría,otros puertos Buenos Aires,Crustáceos,Camarón,160
2019-04,Rada o ría,otros puertos Buenos Aires,Crustáceos,Langostino,2891
2019-04,Rada o ría,otros puertos Buenos Aires,Peces,Corvina blanca,65255
2019-04,Rada o ría,otros puertos Buenos Aires,Peces,Lenguados nep,390
2019-04,Rada o ría,otros puertos Buenos Aires,Peces,Lisa,69433
2019-04,Rada o ría,otros puertos Buenos Aires,Peces,Otras especies de peces,21862
2019-04,Rada o ría,otros puertos Buenos Aires,Peces,Pejerrey,690
2019-04,Rada o ría,otros puertos Buenos Aires,Peces,Pescadilla,191416
2019-04,Rada o ría,otros puertos Buenos Aires,Peces,Raya lisa,450
2019-04,Congeladores arrastreros,Puerto Deseado,Moluscos,Calamar Illex,30
2019-04,Congeladores arrastreros,Puerto Deseado,Peces,Abadejo,17280
2019-04,Congeladores arrastreros,Puerto Deseado,Peces,Bacalao austral,1830
2019-04,Congeladores arrastreros,Puerto Deseado,Peces,Bonito,505003
2019-04,Congeladores arrastreros,Puerto Deseado,Peces,Cabrilla,1650
2019-04,Congeladores arrastreros,Puerto Deseado,Peces,Merluza hubbsi,10
2019-04,Congeladores arrastreros,Puerto Deseado,Peces,Pampanito,10
2019-04,Congeladores arrastreros,Puerto Deseado,Peces,Savorín,298740
2019-04,Congeladores poteros nacionales,Puerto Deseado,Moluscos,Calamar Illex,1830
2019-04,Congeladores tangoneros,Puerto Deseado,Crustáceos,Langostino,900
2019-04,Congeladores tangoneros,Puerto Deseado,Peces,Merluza hubbsi,210
2019-04,Congeladores trampas,Puerto Deseado,Crustáceos,Centolla,10
2019-04,Fresqueros,Puerto Deseado,Peces,Merluza hubbsi,2330
2019-04,Fresqueros,Puerto Deseado,Peces,Raya hocicuda / picuda,29349
2019-04,Congeladores arrastreros,Puerto Madryn,Moluscos,Calamar Illex,1030
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Abadejo,300
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Bacalao austral,570
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Caballa,6040
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Merluza austral,80
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Merluza de cola,35
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Merluza hubbsi,160
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Merluza negra,525
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Pampanito,8310
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Papafigo,200
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Rayas nep,39640
2019-04,Congeladores arrastreros,Puerto Madryn,Peces,Savorín,3620
2019-04,Congeladores poteros nacionales,Puerto Madryn,Moluscos,Calamar Illex,55384
2019-04,Congeladores tangoneros,Puerto Madryn,Crustáceos,Langostino,5025
2019-04,Congeladores tangoneros,Puerto Madryn,Peces,Merluza hubbsi,7599
2019-04,Congeladores tangoneros,Puerto Madryn,Peces,Otras especies de peces,30190
2019-04,Congeladores tangoneros,Puerto Madryn,Peces,Papafigo,4110
2019-04,Congeladores tangoneros,Puerto Madryn,Peces,Pez palo,1461
2019-04,Congeladores tangoneros,Puerto Madryn,Peces,Pez palo,10812
2019-04,Congeladores trampas,Puerto Madryn,Crustáceos,Centolla,175
2019-04,Costeros,Puerto Madryn,Crustáceos,Langostino,2340
2019-04,Costeros,Puerto Madryn,Peces,Merluza hubbsi,7163
2019-04,Costeros,Puerto Madryn,Peces,Mero,10156
2019-04,Costeros,Puerto Madryn,Peces,Salmón de mar,31416
2019-04,Fresqueros,Puerto Madryn,Crustáceos,Langostino,350
2019-04,Costeros,Rawson,Crustáceos,Langostino,400
2019-04,Fresqueros,Rawson,Crustáceos,Langostino,30248
2019-04,Rada o ría,Rawson,Crustáceos,Langostino,55095
2019-04,Rada o ría,Rawson,Moluscos,Calamar Loligo,3583
2019-04,Rada o ría,Rawson,Peces,Lenguados nep,10094
2019-04,Rada o ría,Rawson,Peces,Merluza hubbsi,3570
2019-04,Rada o ría,Rawson,Peces,Mero,23578
2019-04,Rada o ría,Rawson,Peces,Pez gallo,3697
2019-04,Rada o ría,Rawson,Peces,Salmón de mar,3375
2019-04,Rada o ría,Río Salado,Peces,Corvina blanca,7245
2019-04,Rada o ría,Río Salado,Peces,Pescadilla,3280
2019-04,Congeladores poteros nacionales,Rosales,Moluscos,Calamar Illex,200
2019-04,Costeros,San Antonio Este,Peces,Gatuzo,156
2019-04,Costeros,San Antonio Este,Peces,Lenguados nep,5156
2019-04,Costeros,San Antonio Este,Peces,Merluza de cola,30
2019-04,Costeros,San Antonio Este,Peces,Merluza hubbsi,352
2019-04,Costeros,San Antonio Este,Peces,Mero,14110
2019-04,Costeros,San Antonio Este,Peces,Pez gallo,531
2019-04,Costeros,San Antonio Este,Peces,Pez ángel,192
2019-04,Costeros,San Antonio Este,Peces,Rayas nep,25784
2019-04,Costeros,San Antonio Este,Peces,Salmón de mar,14742
2019-04,Fresqueros,San Antonio Este,Peces,Gatuzo,23603
2019-04,Fresqueros,San Antonio Este,Peces,Merluza hubbsi,3035
2019-04,Fresqueros,San Antonio Este,Peces,Mero,31
2019-04,Fresqueros,San Antonio Este,Peces,Otras especies de peces,4584
2019-04,Fresqueros,San Antonio Este,Peces,Pez gallo,95
2019-04,Fresqueros,San Antonio Este,Peces,Salmón de mar,13921
2019-04,Rada o ría,San Antonio Este,Crustáceos,Langostino,13330
2019-04,Costeros,San Antonio Oeste,Crustáceos,Langostino,20272
2019-04,Costeros,San Antonio Oeste,Peces,Cazón,152
2019-04,Costeros,San Antonio Oeste,Peces,Gatuzo,3195
2019-04,Costeros,San Antonio Oeste,Peces,Lenguados nep,2214
2019-04,Costeros,San Antonio Oeste,Peces,Merluza de cola,15269
2019-04,Costeros,San Antonio Oeste,Peces,Merluza hubbsi,4224
2019-04,Costeros,San Antonio Oeste,Peces,Mero,210
2019-04,Costeros,San Antonio Oeste,Peces,Otras especies de peces,365
2019-04,Costeros,San Antonio Oeste,Peces,Palometa,220
2019-04,Costeros,San Antonio Oeste,Peces,Pez gallo,570
